Fecha,Temperatura_Abrigo_150cm,Temperatura_Abrigo_150cm_Maxima,Temperatura_Abrigo_150cm_Minima,Temperatura_Intemperie_5cm_Minima,Temperatura_Intemperie_50cm_Minima,Temperatura_Suelo_5cm_Media,Temperatura_Suelo_10cm_Media,Temperatura_Inte_5cm,Temperatura_Intemperie_150cm_Minima,Humedad_Suelo,Precipitacion_Pluviometrica,Precipitacion_Cronologica,Precipitacion_Maxima_30minutos,Heliofania_Efectiva,Heliofania_Relativa,Tesion_Vapor_Media,Humedad_Media,Humedad_Media_8_14_20,Rocio_Medio,Duracion_Follaje_Mojado,Velocidad_Viento_200cm_Media,Direccion_Viento_200cm,Velocidad_Viento_1000cm_Media,Direccion_Viento_1000cm,Velocidad_Viento_Maxima,Presion_Media,Radiacion_Global,Horas_Frio,Unidades_Frio
2021-04-23 00:00:00.0,18.85556,27.1,14.4,,,,,,11.4,,,,0.0,,,14.03992,61,75,10.55685,,6.095832,C ,7.619791,C ,52.2,,8.668799,0.0,-12.86501
2021-04-24 00:00:00.0,16.89236,23.9,10.8,,,,,,-23.9,,,,0.0,,,12.50461,69,66,9.234112,,9.029858,C ,11.28732,C ,29.1,,11.733,0.0,-5.311993
2021-04-25 00:00:00.0,13.14583,21.2,6.8,,,,,,-26.4,,,,0.0,,,13.18029,84,87,10.54576,,5.46319,C ,6.828988,C ,22.6,,13.19886,0.332,0.9959993
2021-04-26 00:00:00.0,13.65417,22.6,6.3,,,,,,-15.0,,,,0.0,,,11.53469,69,67,7.680189,,1.148612,C ,1.435764,C ,8.9,,11.19414,2.49,0.9129997
2021-04-27 00:00:00.0,14.37986,23.2,7.3,,,,,,-25.6,,,,0.0,,,12.25551,73,82,9.063285,,3.040279,C ,3.800349,C ,18.3,,13.80318,0.0,-0.3320011
2021-04-28 00:00:00.0,14.86875,24.5,7.3,,,,,,-28.9,,,,0.0,,,13.40338,77,85,10.46066,,4.190973,C ,5.238717,C ,18.4,,13.58442,0.0,-0.1660002
2021-04-29 00:00:00.0,14.71597,24.1,7.1,,,,,,-22.3,,,,0.0,,,13.60403,82,85,11.11161,,6.154166,C ,7.692707,C ,23.2,,13.31598,0.0,-0.4150006
2021-04-30 00:00:00.0,14.19166,23.8,5.7,,,,,,-22.4,,,,0.0,,,12.95805,76,82,10.02499,,6.536808,C ,8.171009,C ,27.1,,13.22886,1.328,-1.328
2021-05-01 00:00:00.0,16.09653,26.5,6.3,,,,,,-28.5,,,,0.0,,,14.77846,77,81,11.99027,,5.559721,C ,6.949651,C ,31.4,,12.6402,1.162,-5.063001
2021-05-02 00:00:00.0,19.22153,27.7,11.4,,,,,,-27.0,,,,0.0,,,20.43594,88,85,17.58804,,5.815277,C ,7.269096,C ,24.2,,9.905102,0.0,-14.94001
2021-05-03 00:00:00.0,18.4125,22.1,14.6,,,,,,-24.0,,,,0.0,,,15.83138,80,75,13.14419,,8.141665,C ,10.17708,C ,63.4,,1.91724,0.0,-13.61201
2021-05-04 00:00:00.0,12.02986,16.7,5.8,,,,,,-25.9,,,,0.0,,,11.56869,89,86,9.053741,,10.13819,C ,12.67274,C ,30.3,,12.68814,0.83,10.20901
2021-05-05 00:00:00.0,8.677775,15.9,1.3,,,,,,-23.5,,,,0.0,,,8.907685,83,85,5.025682,,3.866668,C ,4.833334,C ,20.9,,13.1391,12.94801,14.44202
2021-05-06 00:00:00.0,9.141665,18.6,0.5,,,,,,-1.6,,,,0.0,,,9.012788,82,81,5.347239,,4.060417,C ,5.075521,C ,18.3,,13.25304,12.61601,9.461998
2021-05-07 00:00:00.0,8.805555,19.0,-0.2,,,,,,-20.3,,,,0.0,,,8.84796,75,73,4.789532,,2.397917,C ,2.997396,C ,20.2,,12.96312,7.967996,3.402998
2021-05-08 00:00:00.0,11.76597,19.5,4.8,,,,,,-25.7,,,,0.0,,,11.27338,81,86,8.303077,,4.799305,C ,5.999131,C ,29.0,,11.80338,3.817999,6.556997
2021-05-09 00:00:00.0,11.10625,20.0,3.5,,,,,,2.8,,,,0.0,,,10.77983,75,76,6.586788,,1.488194,C ,1.860243,C ,13.0,,7.882141,7.469996,7.635999
2021-05-10 00:00:00.0,10.43542,18.5,4.0,,,,,,,,,,0.0,,,8.028646,68,63,3.106679,,6.49514,C ,8.118925,C ,25.9,,8.330821,7.303997,12.035
2021-05-11 00:00:00.0,7.760415,17.9,1.0,,,,,,-29.3,,,,0.0,,,8.010965,81,79,3.694839,,3.727778,C ,4.659723,C ,16.7,,10.08354,13.61201,8.050996
2021-05-12 00:00:00.0,7.335417,19.7,-1.3,,,,,,-29.3,,,,0.0,,,7.862288,81,79,3.329874,,6.275001,C ,7.843751,C ,23.7,,10.83918,14.44201,3.485999
2021-05-13 00:00:00.0,9.11736,21.2,1.3,,,,,,-24.7,,,,0.0,,,9.740475,85,82,6.332561,,4.61736,C ,5.7717,C ,17.0,,9.862139,11.786,7.469998
2021-05-14 00:00:00.0,9.75625,21.1,-0.2,,,,,,-25.4,,,,0.0,,,9.232253,79,71,5.517036,,3.195834,C ,3.994793,C ,16.8,,10.38852,10.624,3.319999
2021-05-15 00:00:00.0,10.03194,21.7,-1.7,,,,,,-18.2,,,,0.0,,,10.14048,82,75,6.653209,,1.795139,C ,2.243924,C ,12.5,,10.60782,8.963998,3.402999
2021-05-16 00:00:00.0,10.43472,20.6,2.1,,,,,,-21.0,,,,0.0,,,10.15339,79,73,6.323308,,0.7305554,C ,0.9131943,C ,8.1,,6.460562,9.627999,9.212999
2021-05-17 00:00:00.0,8.894442,18.3,1.2,,,,,,-24.8,,,,0.0,,,9.120264,76,73,4.370493,,2.961111,C ,3.701389,C ,22.7,,9.952621,12.61601,12.284
2021-05-18 00:00:00.0,8.793749,18.4,-0.2,,,,,,1.1,,,,0.0,,,9.59374,76,77,5.328856,,2.913194,C ,3.641492,C ,17.5,,9.46242,8.465997,6.888994
2021-05-19 00:00:00.0,11.25069,17.7,5.9,,,,,,-27.7,,,,0.0,,,11.95947,84,88,9.15749,,5.829165,C ,7.286456,C ,20.7,,7.10088,1.826,8.548997
2021-05-20 00:00:00.0,12.67917,17.8,5.2,,,,,,-8.1,,,,0.0,,,11.49625,77,74,8.269904,,7.34722,C ,9.184026,C ,22.2,,6.19392,1.162,5.062995
2021-05-21 00:00:00.0,12.25278,13.6,11.1,,,,,,,,,,0.0,,,9.796941,68,55,5.885862,,7.856249,C ,9.820312,C ,33.1,,0.46074,0.0,8.217007
2021-05-22 00:00:00.0,12.14028,13.1,11.5,,,,,,,,,,0.0,,,9.107301,64,57,4.929293,,20.58541,C ,25.73177,C ,52.9,,0.27966,0.0,9.213009
2021-05-23 00:00:00.0,11.86597,15.6,9.5,,,,,,-27.8,,,,0.0,,,12.94763,97,93,10.71979,,16.51389,C ,20.64236,C ,38.2,,7.408379,0.0,10.04301
2021-05-24 00:00:00.0,10.36319,18.9,3.3,,,,,,-25.7,,,,0.0,,,11.09001,88,84,8.334446,,10.76181,C ,13.45226,C ,27.9,,9.545401,5.975997,8.549003
2021-05-25 00:00:00.0,11.62708,18.8,5.8,,,,,,-27.8,,,,0.0,,,10.72942,86,83,7.916471,,7.343748,C ,9.179686,C ,24.3,,10.38216,4.481998,9.544996
2021-05-26 00:00:00.0,9.612499,21.0,0.8,,,,,,-17.8,,,,0.0,,,11.16793,84,86,7.784327,,7.496526,C ,9.370658,C ,32.2,,9.535561,8.465997,1.825998
2021-05-27 00:00:00.0,13.54306,23.1,4.9,,,,,,-28.8,,,,0.0,,,13.45062,88,86,11.03294,,8.53264,C ,10.6658,C ,30.5,,9.9213,3.651999,2.075
2021-05-28 00:00:00.0,12.69861,21.4,7.0,,,,,,-24.5,,,,0.0,,,10.12684,69,59,6.814234,,7.265973,C ,9.082466,C ,35.1,,8.447162,0.0,4.398999
2021-05-29 00:00:00.0,10.12153,13.8,5.5,,,,,,-25.1,,,,0.0,,,8.841039,79,74,4.949084,,9.880554,C ,12.35069,C ,30.7,,10.35102,7.635996,14.52501
2021-05-30 00:00:00.0,7.580557,17.4,-1.0,,,,,,-25.9,,,,0.0,,,7.940364,80,78,3.600503,,6.780555,C ,8.475694,C ,25.8,,10.13262,13.61201,11.039
2021-05-31 00:00:00.0,12.04444,20.1,3.2,,,,,,-28.7,,,,0.0,,,11.55295,77,74,8.988577,,10.1875,C ,12.73437,C ,29.3,,8.372101,,0.5809993
2021-06-01 00:00:00.0,13.28611,15.3,11.5,,,,,,-26.0,,,,0.0,,,13.61175,90,92,11.47173,,7.646529,C ,9.558162,C ,21.6,,1.95354,0.0,2.655999
2021-06-02 00:00:00.0,11.76224,16.9,4.5,,,,,,,,,,0.0,,,11.16959,88,86,8.425338,,7.174824,C ,8.968531,C ,23.0,,9.549061,5.477998,9.544999
2021-06-03 00:00:00.0,10.81197,20.9,2.5,,,,,,,,,,0.0,,,12.41987,89,86,9.918812,,8.687324,C ,10.85915,C ,33.3,,8.526181,6.805997,5.395002
2021-06-04 00:00:00.0,13.60833,19.9,7.4,,,,,,,,,,0.0,,,15.93205,96,97,13.43071,,4.075001,C ,5.093751,C ,22.6,,2.99172,0.0,-1.991999
2021-06-05 00:00:00.0,13.48333,18.7,6.2,,,,,,,,,,0.0,,,11.52931,84,68,8.684248,,11.49583,C ,14.36979,C ,29.3,,7.663979,4.149999,6.224997
2021-06-06 00:00:00.0,7.88217,,,,,,,,,,,,,,,8.668483,81,77,4.8136,,,C ,,C ,23.2,,9.4251,,11.53701
2021-06-07 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,  ,,  ,,,,,
2021-07-02 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,  ,,  ,,,,,
2021-07-03 00:00:00.0,4.945833,19.2,-4.7,,,,,,-5.0,,,,0.0,,,6.435432,78,75,0.4572832,,7.964583,C ,9.955729,C ,24.6,,9.065101,15.27201,1.992
2021-07-04 00:00:00.0,6.65,18.8,-3.8,,,,,,-4.7,,,,0.0,,,7.126663,76,70,1.910438,,4.790972,C ,5.988715,C ,17.4,,10.06044,12.45001,1.659999
2021-07-05 00:00:00.0,6.989583,18.7,-3.7,,,,,,-3.9,,,,0.0,,,8.573627,82,72,4.087487,,2.490278,C ,3.112847,C ,12.5,,9.445981,10.79,3.651999
2021-07-06 00:00:00.0,8.177082,14.7,1.8,,,,,,1.1,,,,0.0,,,10.31087,83,88,6.112215,,5.100001,C ,6.375001,C ,20.2,,3.25962,8.465997,12.86501
2021-07-07 00:00:00.0,15.27708,21.4,10.5,,,,,,9.8,,,,0.0,,,13.64701,75,60,9.960873,,3.508334,C ,4.385417,C ,23.0,,7.295339,0.0,-4.315992
2021-07-08 00:00:00.0,13.82153,23.3,6.9,,,,,,6.9,,,,0.0,,,12.9364,69,69,8.30455,,4.715971,C ,5.894964,C ,20.4,,8.13678,0.166,-0.9129982
2021-07-09 00:00:00.0,18.12639,25.6,13.2,,,,,,12.9,,,,0.0,,,16.66255,81,76,14.58166,,10.85,C ,13.5625,C ,39.1,,5.45748,0.0,-12.61601
2021-07-10 00:00:00.0,13.32014,19.3,3.8,,,,,,2.9,,,,0.0,,,9.772449,73,63,5.762383,,10.87431,C ,13.59288,C ,35.2,,10.19286,6.141997,7.054997
2021-07-11 00:00:00.0,6.910418,17.7,-2.4,,,,,,-2.8,,,,0.0,,,7.140645,70,64,1.959746,,5.077085,C ,6.346355,C ,18.9,,9.623579,8.797997,2.323999
2021-07-12 00:00:00.0,13.15833,18.2,9.2,,,,,,9.1,,,,0.0,,,13.73888,87,89,10.85344,,4.136805,C ,5.171006,C ,22.1,,2.01186,0.0,1.743
2021-07-13 00:00:00.0,11.40694,16.5,4.0,,,,,,3.7,,,,0.0,,,10.69441,86,87,7.801639,,8.96736,C ,11.2092,C ,22.8,,4.6578,3.983999,11.205
2021-07-14 00:00:00.0,8.233334,12.1,4.7,,,,,,4.4,,,,0.0,,,10.3202,90,83,7.057405,,9.438197,C ,11.79775,C ,27.1,,1.54506,8.465997,
2021-07-15 00:00:00.0,8.83357,16.2,2.5,,,,,,2.4,,,,0.0,,,7.987706,75,74,2.975021,,4.460839,C ,5.576048,C ,15.4,,9.709559,14.11001,14.52501
2021-07-16 00:00:00.0,5.756945,16.4,-2.3,,,,,,-2.7,,,,0.0,,,8.651071,90,87,4.352276,,8.620831,C ,10.77604,C ,30.8,,9.71208,14.11001,7.967997
2021-07-17 00:00:00.0,7.270833,13.1,1.8,,,,,,1.4,,,,0.0,,,7.284869,74,69,2.346653,,14.32431,C ,17.90538,C ,43.6,,10.5312,11.454,17.43002
2021-07-18 00:00:00.0,6.502779,12.8,1.5,,,,,,1.0,,,,0.0,,,8.009886,88,88,3.669955,,15.02152,C ,18.7769,C ,42.4,,10.89306,15.77001,16.43401
2021-07-19 00:00:00.0,3.643056,14.0,-5.4,,,,,,-5.7,,,,0.0,,,6.857575,88,85,1.227329,,4.432638,C ,5.540798,C ,19.2,,8.0127,15.93601,6.058998
2021-07-20 00:00:00.0,5.455555,18.0,-2.7,,,,,,-3.6,,,,0.0,,,7.281453,82,79,2.250891,,8.699304,C ,10.87413,C ,31.8,,10.2816,14.94001,5.892999
2021-07-21 00:00:00.0,8.36875,19.8,-0.6,,,,,,-1.8,,,,0.0,,,9.014194,78,73,5.254997,,8.328472,C ,10.41059,C ,22.9,,9.787259,8.631997,3.402998
2021-07-22 00:00:00.0,10.83889,21.7,0.0,,,,,,,,,,0.0,,,10.59593,84,80,7.472032,,6.20139,C ,7.751737,C ,26.2,,8.9913,7.137997,4.481998
2021-07-23 00:00:00.0,13.52569,26.5,3.3,,,,,,,,,,0.0,,,13.0767,81,74,10.37605,,3.420141,C ,4.275177,C ,17.6,,9.814619,4.149999,1.161999
2021-07-24 00:00:00.0,13.66667,17.8,10.2,,,,,,,,,,0.0,,,14.53269,92,93,12.30279,,12.70695,C ,15.88368,C ,46.4,,5.058239,0.0,1.577
2021-07-25 00:00:00.0,11.67361,16.1,6.2,,,,,,,,,,0.0,,,9.025089,69,76,3.98867,,7.782635,C ,9.728294,C ,24.3,,4.35312,4.647998,11.28801
2021-07-26 00:00:00.0,7.620139,15.8,0.4,,,,,,,,,,0.0,,,7.097769,68,71,1.608596,,8.081944,C ,10.10243,C ,26.6,,10.56102,11.952,13.61201
2021-07-27 00:00:00.0,4.895833,11.7,-0.5,,,,,,,,,,0.0,,,6.074598,71,67,-0.1523398,,14.06528,C ,17.58159,C ,41.2,,11.04804,16.43401,
2021-07-28 00:00:00.0,5.140973,11.6,-0.2,,,,,,,,,,0.0,,,7.319506,88,85,2.447386,,12.19653,C ,15.24566,C ,35.6,,9.90072,16.43401,
2021-07-29 00:00:00.0,4.454166,15.0,-4.6,,,,,,,,,,0.0,,,6.536314,83,81,0.7623174,,6.846528,C ,8.55816,C ,21.4,,11.79828,15.93601,4.979999
2021-07-30 00:00:00.0,5.280556,16.4,-2.7,,,,,,,,,,0.0,,,6.662458,76,71,1.086857,,9.309721,C ,11.63715,C ,33.4,,11.74824,15.10601,6.390998
2021-07-31 00:00:00.0,7.796527,18.8,-1.7,,,,,,,,,,0.0,,,7.71419,75,68,3.105873,,4.079167,C ,5.098958,C ,19.2,,11.66112,11.454,5.145998
2021-08-01 00:00:00.0,7.228472,19.1,-2.8,,,,,,,,,,0.0,,,7.74998,80,79,3.045783,,1.858334,C ,2.322917,C ,12.0,,12.2124,13.61201,4.730999
2021-08-02 00:00:00.0,6.980556,18.0,-3.3,,,,,,,,,,0.0,,,7.975443,81,76,3.22099,,5.294442,C ,6.618052,C ,22.1,,12.1161,14.44201,5.560998
2021-08-03 00:00:00.0,8.452084,19.4,-1.4,,,,,,,,,,0.0,,,8.972622,82,74,5.065207,,4.990971,C ,6.238714,C ,21.5,,12.71112,10.292,3.153999
2021-08-04 00:00:00.0,8.543056,20.5,-1.9,,,,,,,,,,0.0,,,8.857247,77,67,4.31243,,4.035416,C ,5.04427,C ,21.2,,12.54198,11.288,1.743
2021-08-05 00:00:00.0,9.304165,15.1,4.7,,,,,,,,,,0.0,,,8.529973,67,74,2.965462,,6.930554,C ,8.663193,C ,24.9,,3.6858,4.315999,15.35501
2021-08-06 00:00:00.0,13.40972,24.1,5.5,,,,,,,,,,0.0,,,11.80063,66,65,7.387233,,7.372919,C ,9.216148,C ,27.5,,10.81176,1.328,-0.08300029
2021-08-07 00:00:00.0,17.18472,26.7,9.7,,,,,,,,,,0.0,,,15.92335,81,77,13.56253,,6.894442,C ,8.618052,C ,23.3,,10.66776,0.0,-7.303998
2021-08-08 00:00:00.0,10.32292,18.1,6.2,,,,,,,,,,0.0,,,10.39737,89,88,7.070856,,22.36249,C ,27.95312,C ,55.9,,0.5001,9.96,17.51302
2021-08-09 00:00:00.0,7.237499,11.8,1.4,,,,,,,,,,0.0,,,8.441596,89,86,4.379748,,15.58055,C ,19.47569,C ,39.6,,11.12274,15.27201,
2021-08-10 00:00:00.0,3.609723,11.6,-2.8,,,,,,,,,,0.0,,,6.891236,88,86,1.493014,,5.47014,C ,6.837674,C ,24.9,,14.01438,16.43401,
2021-08-11 00:00:00.0,5.78403,15.6,-1.1,,,,,,2.8,,,,0.0,,,8.050858,86,82,3.61445,,6.543055,C ,8.178818,C ,22.2,,13.65864,15.10601,11.122
2021-08-12 00:00:00.0,5.030556,13.5,-2.0,,,,,,-2.3,,,,0.0,,,7.696044,85,85,2.520881,,3.668056,C ,4.58507,C ,20.4,,13.8666,15.27201,11.37101
2021-08-13 00:00:00.0,5.417361,14.4,-2.5,,,,,,-2.7,,,,0.0,,,7.79034,80,77,2.338001,,2.313195,C ,2.891493,C ,14.5,,12.75354,14.60801,9.379
2021-08-14 00:00:00.0,8.276387,18.2,1.0,,,,,,1.0,,,,0.0,,,8.685184,74,71,3.543272,,1.561112,C ,1.95139,C ,10.9,,12.42696,13.28001,9.627996
2021-08-15 00:00:00.0,8.772221,17.8,0.5,,,,,,0.2,,,,0.0,,,8.746368,71,70,3.714605,,2.672917,C ,3.341147,C ,15.1,,12.38778,10.624,10.541
2021-08-16 00:00:00.0,11.80069,20.9,5.2,,,,,,5.0,,,,0.0,,,11.3824,73,66,7.190155,,5.667359,C ,7.084199,C ,23.9,,10.4679,2.656,3.983999
2021-08-17 00:00:00.0,15.14723,23.8,7.9,,,,,,7.5,,,,0.0,,,14.59799,85,82,12.39158,,4.563888,C ,5.70486,C ,15.5,,11.93862,0.0,-4.564999
2021-08-18 00:00:00.0,16.26945,25.9,7.7,,,,,,7.7,,,,0.0,,,14.8229,75,81,11.5043,,4.79375,C ,5.992188,C ,17.1,,12.7686,0.0,-5.478
2021-08-19 00:00:00.0,14.40069,19.4,9.4,,,,,,9.0,,,,0.0,,,9.952285,64,64,5.686184,,13.48263,C ,16.85329,C ,58.4,,11.748,0.0,0.6639989
2021-08-20 00:00:00.0,12.63472,20.2,6.8,,,,,,6.3,,,,0.0,,,9.949268,74,74,6.678279,,7.988886,C ,9.986108,C ,28.7,,13.27374,2.324,5.311998
2021-08-21 00:00:00.0,10.17916,18.7,1.9,,,,,,1.3,,,,0.0,,,9.346498,73,68,5.873039,,5.837499,C ,7.296874,C ,31.3,,9.90882,7.801996,6.058995
2021-08-22 00:00:00.0,12.30555,20.4,3.4,,,,,,3.0,,,,0.0,,,8.884673,68,69,4.784332,,8.029863,C ,10.03733,C ,34.5,,15.32208,7.137997,6.141996
2021-08-23 00:00:00.0,8.509724,14.7,2.9,,,,,,2.4,,,,0.0,,,6.800549,67,65,1.411445,,5.169441,C ,6.461801,C ,19.0,,10.88784,13.94401,15.35501
2021-08-24 00:00:00.0,6.754167,16.3,-1.7,,,,,,-2.0,,,,0.0,,,7.650667,80,76,3.021176,,3.49514,C ,4.368925,C ,18.0,,14.74416,13.61201,9.96
2021-08-25 00:00:00.0,8.672223,18.6,0.0,,,,,,-0.3,,,,0.0,,,8.135516,78,74,3.85888,,2.396528,C ,2.995661,C ,14.5,,14.39418,11.62,6.888998
2021-08-26 00:00:00.0,9.220138,21.4,-2.1,,,,,,-2.7,,,,0.0,,,7.321967,67,61,2.408503,,11.18889,C ,13.98611,C ,40.6,,16.2084,9.627999,-0.5810002
2021-08-27 00:00:00.0,9.28611,18.6,-1.3,,,,,,-1.9,,,,0.0,,,7.266346,66,58,2.337674,,4.254861,C ,5.318576,C ,18.3,,16.78908,7.967996,8.880997
2021-08-28 00:00:00.0,12.6625,23.3,3.6,,,,,,2.8,,,,0.0,,,10.2873,75,70,7.328334,,6.66736,C ,8.3342,C ,28.0,,13.3221,4.481998,3.568998
2021-08-29 00:00:00.0,13.63264,24.2,3.2,,,,,,2.8,,,,0.0,,,11.68168,76,76,8.971085,,3.374305,C ,4.217881,C ,16.2,,16.07514,5.809998,0.1660003
2021-08-30 00:00:00.0,15.95556,26.2,5.1,,,,,,4.6,,,,0.0,,,15.48273,78,81,12.52789,,5.990971,C ,7.488713,C ,29.5,,16.23648,2.158,-7.221002
2021-08-31 00:00:00.0,21.13077,29.8,13.4,,,,,,13.0,,,,0.0,,,19.13041,77,72,16.75499,,8.071326,C ,10.08916,C ,29.1,,13.24302,0.0,-17.59602
2021-09-01 00:00:00.0,17.96528,22.4,14.9,,,,,,14.7,,,,0.0,,,17.50714,88,89,15.07004,,19.00972,C ,23.76215,C ,59.0,,5.54958,0.0,-11.86901
2021-09-02 00:00:00.0,13.96806,15.5,12.4,,,,,,12.3,,,,0.0,,,9.707051,61,72,5.744706,,15.84653,C ,19.80816,C ,32.6,,2.38122,0.0,0.83
2021-09-03 00:00:00.0,14.42292,17.9,12.7,,,,,,12.7,,,,0.0,,,12.73485,75,77,8.875515,,9.818749,C ,12.27344,C ,25.1,,7.032539,0.0,-2.489999
2021-09-04 00:00:00.0,12.77083,17.1,8.0,,,,,,7.9,,,,0.0,,,11.61843,77,82,8.066567,,8.484028,C ,10.60503,C ,34.2,,4.35798,0.0,5.395
2021-09-05 00:00:00.0,13.39445,18.9,10.2,,,,,,10.3,,,,0.0,,,12.7965,83,89,10.04042,,8.646529,C ,10.80816,C ,24.3,,12.4407,0.0,2.821999
2021-09-06 00:00:00.0,12.39791,17.1,6.0,,,,,,5.8,,,,0.0,,,13.91126,92,96,11.33022,,8.571529,C ,10.71441,C ,28.3,,4.15164,1.494,4.481997
2021-09-07 00:00:00.0,14.32083,16.2,12.8,,,,,,12.8,,,,0.0,,,11.56668,70,69,8.034546,,13.30347,C ,16.62934,C ,35.7,,1.87608,0.0,-0.581
2021-09-08 00:00:00.0,13.99792,15.8,13.0,,,,,,12.9,,,,0.0,,,7.640084,48,52,2.058249,,10.78195,C ,13.47743,C ,40.7,,2.003581,0.0,1.743
2021-09-09 00:00:00.0,12.12848,14.8,10.4,,,,,,10.2,,,,0.0,,,12.31321,86,93,9.480721,,26.09791,C ,32.62238,C ,49.0,,6.00498,0.0,7.387005
2021-09-10 00:00:00.0,12.49722,15.7,10.0,,,,,,9.9,,,,0.0,,,13.92827,93,98,11.53202,,9.195831,C ,11.49479,C ,26.6,,6.677341,0.0,4.730999
2021-09-11 00:00:00.0,14.50417,20.0,8.0,,,,,,7.5,,,,0.0,,,15.35033,92,91,13.20167,,6.929861,C ,8.662327,C ,30.4,,16.78248,0.0,-2.904999
2021-09-12 00:00:00.0,17.25487,26.1,12.7,,,,,,12.6,,,,0.0,,,17.04351,87,87,14.65091,,11.80972,C ,14.76215,C ,37.4,,14.14386,0.0,-8.963999
2021-09-13 00:00:00.0,14.62292,20.0,9.3,,,,,,9.2,,,,0.0,,,11.57233,69,72,7.345457,,15.56528,C ,19.4566,C ,46.1,,11.29266,0.0,-2.324
2021-09-14 00:00:00.0,12.16181,18.6,6.5,,,,,,6.1,,,,0.0,,,9.414751,77,75,5.931452,,9.170135,C ,11.46267,C ,31.6,,19.19148,4.149999,7.386994
2021-09-15 00:00:00.0,10.12431,21.9,0.6,,,,,,0.2,,,,0.0,,,9.188277,78,76,5.549435,,7.396527,C ,9.245659,C ,22.7,,19.43466,10.624,3.817998
2021-09-16 00:00:00.0,12.89306,24.2,3.8,,,,,,3.1,,,,0.0,,,10.46845,72,63,7.51979,,7.989583,C ,9.986979,C ,27.0,,19.35426,6.805997,0.7469999
2021-09-17 00:00:00.0,14.98056,24.1,5.4,,,,,,4.7,,,,0.0,,,11.8458,73,63,9.361259,,5.306944,C ,6.63368,C ,27.8,,19.50246,2.324,-2.822
2021-09-18 00:00:00.0,16.41111,25.7,6.4,,,,,,5.6,,,,0.0,,,16.21342,84,85,13.73393,,3.385417,C ,4.231771,C ,18.3,,19.76202,0.83,-5.726999
2021-09-19 00:00:00.0,15.65139,23.1,7.8,,,,,,7.8,,,,0.0,,,13.38582,69,67,9.176713,,7.1625,C ,8.953125,C ,25.4,,14.08644,0.0,-5.810002
2021-09-20 00:00:00.0,16.03958,21.1,8.6,,,,,,7.9,,,,0.0,,,12.64403,74,89,9.300531,,15.67222,C ,19.59028,C ,39.2,,12.80112,0.332,-3.236997
2021-09-21 00:00:00.0,10.06042,17.6,0.9,,,,,,0.6,,,,0.0,,,9.559014,81,81,6.098045,,8.426388,C ,10.53298,C ,31.0,,21.53886,8.465997,8.299994
2021-09-22 00:00:00.0,,,,,,,,,,,,,,,,,,93,,,,  ,,  ,,,,,
2021-09-23 00:00:00.0,,,,,,,,,,,,,,,,,,89,,,,  ,,  ,,,,,
2021-09-24 00:00:00.0,,,,,,,,,,,,,,,,,,76,,,,  ,,  ,,,,,
2021-09-25 00:00:00.0,,,,,,,,,,,,,,,,,,85,,,,  ,,  ,,,,,
2021-09-26 00:00:00.0,17.65834,28.0,8.4,,,,,,7.7,,,,0.0,,,15.6765,76,83,13.12624,,6.897222,C ,8.621527,C ,36.5,,20.76438,0.0,-9.212999
2021-09-27 00:00:00.0,12.76875,18.8,10.2,,,,,,10.3,,,,0.0,,,13.55224,97,98,11.34722,,19.18958,C ,23.98698,C ,37.6,,5.8395,0.0,8.134007
2021-09-28 00:00:00.0,12.49722,18.2,8.9,,,,,,8.8,,,,0.0,,,13.10194,87,99,10.24949,,11.67431,C ,14.59288,C ,29.1,,11.12544,0.0,4.399
2021-09-29 00:00:00.0,15.33334,23.1,7.8,,,,,,7.5,,,,0.0,,,12.99722,68,76,9.295895,,7.472918,C ,9.341146,C ,28.4,,20.89866,0.0,-5.643999
2021-09-30 00:00:00.0,14.86806,17.9,12.2,,,,,,11.9,,,,0.0,10.7326,60.0,13.88708,84,94,11.01319,,8.175695,C ,10.21962,C ,48.6,,3.54696,0.332,1.245
2021-10-01 00:00:00.0,14.37153,23.5,5.8,,,,,,5.6,,,,0.0,,,10.82615,66,65,7.511546,,6.669444,C ,8.336804,C ,21.5,,23.34414,1.162,-1.079001
2021-10-02 00:00:00.0,12.90069,19.8,7.3,,,,,,6.4,,,,0.0,,,13.60897,92,82,11.38912,,5.859026,C ,7.323782,C ,27.3,,7.01778,0.0,4.730997
2021-10-03 00:00:00.0,10.80347,17.6,3.0,,,,,,2.6,,,,0.0,,,9.090382,79,78,5.5185,,9.199998,C ,11.5,C ,34.3,,22.51524,9.96,11.703
2021-10-04 00:00:00.0,11.07153,22.9,0.9,,,,,,0.5,,,,0.0,,,9.2034,75,69,5.562601,,5.802774,C ,7.253468,C ,21.4,,23.5149,10.292,0.2489998
2021-10-05 00:00:00.0,13.18958,23.4,2.6,,,,,,2.3,,,,0.0,,,11.06701,73,59,8.27898,,9.888888,C ,12.36111,C ,37.2,,23.43822,6.307997,-2.241
2021-10-06 00:00:00.0,12.14931,17.3,5.2,,,,,,4.5,,,,0.0,,,9.979922,81,77,6.781024,,13.08959,C ,16.36198,C ,45.0,,21.80586,5.145998,7.386998
